# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Mar  1 13:35:16 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN st_spectype:    Spectral Type
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
#
pl_name,st_spectype,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag
Kepler-1652 b,,,,,,
Kepler-1652 b,,,,,,
Kepler-1652 b,,,,,,
Kepler-1653 b,,,,,,
Kepler-1653 b,,,,,,
Kepler-1653 b,,,,,,
Kepler-1653 b,,,,,,
Kepler-1653 b,,,,,,
Kepler-1653 b,,,,,,
Kepler-1653 b,,,,,,
Kepler-1653 b,,,,,,
Kepler-1654 b,G5 V,,,,,
Kepler-1655 b,,14.5027000,11.4818000,11.0932000,10.9806000,13.1015000
Kepler-1655 b,,14.5027000,11.4818000,11.0932000,10.9806000,13.1015000
Kepler-1655 b,,14.5027000,11.4818000,11.0932000,10.9806000,13.1015000
Kepler-1655 b,G0 V,14.5027000,11.4818000,11.0932000,10.9806000,13.1015000
Kepler-1655 b,,14.5027000,11.4818000,11.0932000,10.9806000,13.1015000
Kepler-1655 b,,14.5027000,11.4818000,11.0932000,10.9806000,13.1015000
Kepler-1655 b,,14.5027000,11.4818000,11.0932000,10.9806000,13.1015000
Kepler-1655 b,,14.5027000,11.4818000,11.0932000,10.9806000,13.1015000
Kepler-1655 b,,14.5027000,11.4818000,11.0932000,10.9806000,13.1015000
Kepler-1655 b,,14.5027000,11.4818000,11.0932000,10.9806000,13.1015000
Kepler-1656 b,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1656 b,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1656 b,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1656 b,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1656 b,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1656 b,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1656 b,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1656 b,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1656 b,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1656 b,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1656 c,,14.8997000,11.5842000,11.1190000,10.9729000,11.3513000
Kepler-1658 b,,,,,,
Kepler-1658 b,,,,,,
Kepler-1658 b,,,,,,
Kepler-1658 b,,,,,,
Kepler-1658 b,,,,,,
Kepler-1658 b,,,,,,
Kepler-1658 b,,,,,,
Kepler-1658 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 b,,,,,,
Kepler-166 c,,,,,,
Kepler-166 c,,,,,,
Kepler-166 c,,,,,,
Kepler-166 c,,,,,,
Kepler-166 c,,,,,,
Kepler-166 c,,,,,,
Kepler-166 c,,,,,,
Kepler-166 c,,,,,,
Kepler-166 c,,,,,,
Kepler-166 c,,,,,,
Kepler-166 c,,,,,,
Kepler-166 d,,,,,,
Kepler-166 d,,,,,,
Kepler-166 d,,,,,,
Kepler-166 d,,,,,,
Kepler-166 d,,,,,,
Kepler-166 d,,,,,,
Kepler-166 d,,,,,,
Kepler-166 d,,,,,,
Kepler-166 d,,,,,,
Kepler-166 d,,,,,,
Kepler-1661 b,K,,,,,
Kepler-1663 b,,,,,,
Kepler-1663 b,,,,,,
Kepler-1663 b,,,,,,
Kepler-1663 b,,,,,,
Kepler-1663 b,,,,,,
Kepler-1663 b,,,,,,
Kepler-1663 b,,,,,,
Kepler-1663 b,,,,,,
Kepler-1664 b,,,,,,
Kepler-1664 b,,,,,,
Kepler-1664 b,,,,,,
Kepler-1664 b,,,,,,
Kepler-1664 b,,,,,,
Kepler-1664 b,,,,,,
Kepler-1664 b,,,,,,
Kepler-1664 b,,,,,,
Kepler-1665 b,,,,,,
Kepler-1665 b,,,,,,
Kepler-1665 b,,,,,,
Kepler-1665 b,,,,,,
Kepler-1665 b,,,,,,
Kepler-1665 b,,,,,,
Kepler-1665 b,,,,,,
Kepler-1665 b,,,,,,
Kepler-1666 b,,,,,,
Kepler-1666 b,,,,,,
Kepler-1666 b,,,,,,
Kepler-1666 b,,,,,,
Kepler-1666 b,,,,,,
Kepler-1666 b,,,,,,
Kepler-1666 b,,,,,,
Kepler-1666 b,,,,,,
Kepler-1666 c,,,,,,
Kepler-1666 c,,,,,,
Kepler-1666 c,,,,,,
Kepler-1666 c,,,,,,
Kepler-1666 c,,,,,,
Kepler-1666 c,,,,,,
Kepler-1666 c,,,,,,
Kepler-1666 c,,,,,,
Kepler-1667 b,,,,,,
Kepler-1667 b,,,,,,
Kepler-1667 b,,,,,,
Kepler-1667 b,,,,,,
Kepler-1667 b,,,,,,
Kepler-1667 b,,,,,,
Kepler-1667 b,,,,,,
Kepler-1667 b,,,,,,
Kepler-1668 b,,,,,,
Kepler-1668 b,,,,,,
Kepler-1668 b,,,,,,
Kepler-1668 b,,,,,,
Kepler-1668 b,,,,,,
Kepler-1668 b,,,,,,
Kepler-1668 b,,,,,,
Kepler-1668 b,,,,,,
Kepler-1669 b,,,,,,
Kepler-1669 b,,,,,,
Kepler-1669 b,,,,,,
Kepler-1669 b,,,,,,
Kepler-1669 b,,,,,,
Kepler-1669 b,,,,,,
Kepler-1669 b,,,,,,
Kepler-1669 b,,,,,,
Kepler-1669 c,,,,,,
Kepler-1669 c,,,,,,
Kepler-1669 c,,,,,,
Kepler-1669 c,,,,,,
Kepler-1669 c,,,,,,
Kepler-1669 c,,,,,,
Kepler-1669 c,,,,,,
Kepler-1669 d,,,,,,
Kepler-1669 d,,,,,,
Kepler-1669 d,,,,,,
Kepler-1669 d,,,,,,
Kepler-1669 d,,,,,,
Kepler-1669 d,,,,,,
Kepler-1669 d,,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,K4,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,,,,,,
Kepler-167 b,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,,,,,,
Kepler-167 c,K4,,,,,
Kepler-167 d,,,,,,
Kepler-167 d,,,,,,
Kepler-167 d,,,,,,
Kepler-167 d,,,,,,
Kepler-167 d,,,,,,
Kepler-167 d,,,,,,
Kepler-167 d,,,,,,
Kepler-167 d,K4,,,,,
Kepler-167 d,,,,,,
Kepler-167 d,,,,,,
Kepler-167 d,,,,,,
Kepler-167 d,,,,,,
Kepler-167 e,,,,,,
Kepler-167 e,,,,,,
Kepler-167 e,,,,,,
Kepler-167 e,,,,,,
Kepler-167 e,,,,,,
Kepler-167 e,,,,,,
Kepler-167 e,,,,,,
Kepler-167 e,K4,,,,,
Kepler-167 e,,,,,,
Kepler-1670 b,,,,,,
Kepler-1670 b,,,,,,
Kepler-1670 b,,,,,,
Kepler-1670 b,,,,,,
Kepler-1670 b,,,,,,
Kepler-1670 b,,,,,,
Kepler-1670 b,,,,,,
Kepler-1670 b,,,,,,
Kepler-1671 b,,,,,,
Kepler-1671 b,,,,,,
Kepler-1671 b,,,,,,
Kepler-1671 b,,,,,,
Kepler-1671 b,,,,,,
Kepler-1671 b,,,,,,
Kepler-1671 b,,,,,,
Kepler-1671 b,,,,,,
Kepler-1672 b,,,,,,
Kepler-1672 b,,,,,,
Kepler-1672 b,,,,,,
Kepler-1672 b,,,,,,
Kepler-1672 b,,,,,,
Kepler-1672 b,,,,,,
Kepler-1672 b,,,,,,
Kepler-1672 b,,,,,,
Kepler-1673 b,,,,,,
Kepler-1673 b,,,,,,
Kepler-1673 b,,,,,,
Kepler-1673 b,,,,,,
Kepler-1673 b,,,,,,
Kepler-1673 b,,,,,,
Kepler-1673 b,,,,,,
Kepler-1673 b,,,,,,
Kepler-1674 b,,,,,,
Kepler-1674 b,,,,,,
Kepler-1674 b,,,,,,
Kepler-1674 b,,,,,,
Kepler-1674 b,,,,,,
Kepler-1674 b,,,,,,
Kepler-1674 b,,,,,,
Kepler-1674 b,,,,,,
Kepler-1675 b,,15.6179000,14.2524000,13.6602000,16.3671000,13.4930000
Kepler-1675 b,,15.6179000,14.2524000,13.6602000,16.3671000,13.4930000
Kepler-1675 b,,15.6179000,14.2524000,13.6602000,16.3671000,13.4930000
Kepler-1675 b,,15.6179000,14.2524000,13.6602000,16.3671000,13.4930000
Kepler-1675 b,,15.6179000,14.2524000,13.6602000,16.3671000,13.4930000
Kepler-1675 b,,15.6179000,14.2524000,13.6602000,16.3671000,13.4930000
Kepler-1675 b,,15.6179000,14.2524000,13.6602000,16.3671000,13.4930000
Kepler-1675 b,,15.6179000,14.2524000,13.6602000,16.3671000,13.4930000
Kepler-1676 b,,,,,,
Kepler-1676 b,,,,,,
Kepler-1676 b,,,,,,
Kepler-1676 b,,,,,,
Kepler-1676 b,,,,,,
Kepler-1676 b,,,,,,
Kepler-1676 b,,,,,,
Kepler-1677 b,,,,,,
Kepler-1677 b,,,,,,
Kepler-1677 b,,,,,,
Kepler-1677 b,,,,,,
Kepler-1677 b,,,,,,
Kepler-1677 b,,,,,,
Kepler-1677 b,,,,,,
Kepler-1677 b,,,,,,
Kepler-1678 b,,,,,,
Kepler-1678 b,,,,,,
Kepler-1678 b,,,,,,
Kepler-1678 b,,,,,,
Kepler-1678 b,,,,,,
Kepler-1678 b,,,,,,
Kepler-1678 b,,,,,,
Kepler-1678 b,,,,,,
Kepler-1679 b,,,,,,
Kepler-1679 b,,,,,,
Kepler-1679 b,,,,,,
Kepler-1679 b,,,,,,
Kepler-1679 b,,,,,,
Kepler-1679 b,,,,,,
Kepler-1679 b,,,,,,
Kepler-1679 b,,,,,,
Kepler-168 b,,,,,,
Kepler-168 b,,,,,,
Kepler-168 b,,,,,,
Kepler-168 b,,,,,,
Kepler-168 b,,,,,,
Kepler-168 b,,,,,,
Kepler-168 b,,,,,,
Kepler-168 b,,,,,,
Kepler-168 b,,,,,,
Kepler-168 b,,,,,,
Kepler-168 c,,,,,,
Kepler-168 c,,,,,,
Kepler-168 c,,,,,,
Kepler-168 c,,,,,,
Kepler-168 c,,,,,,
Kepler-168 c,,,,,,
Kepler-168 c,,,,,,
Kepler-168 c,,,,,,
Kepler-168 c,,,,,,
Kepler-168 c,,,,,,
Kepler-168 c,,,,,,
Kepler-1680 b,,,,,,
Kepler-1680 b,,,,,,
Kepler-1680 b,,,,,,
Kepler-1680 b,,,,,,
Kepler-1680 b,,,,,,
Kepler-1680 b,,,,,,
Kepler-1680 b,,,,,,
Kepler-1680 b,,,,,,
Kepler-1681 b,,,,,,
Kepler-1681 b,,,,,,
Kepler-1681 b,,,,,,
Kepler-1681 b,,,,,,
Kepler-1681 b,,,,,,
Kepler-1681 b,,,,,,
Kepler-1681 b,,,,,,
Kepler-1681 b,,,,,,
Kepler-1682 b,,,,,,
Kepler-1682 b,,,,,,
Kepler-1682 b,,,,,,
Kepler-1682 b,,,,,,
Kepler-1682 b,,,,,,
Kepler-1682 b,,,,,,
Kepler-1682 b,,,,,,
Kepler-1682 b,,,,,,
Kepler-1683 b,,,,,,
Kepler-1683 b,,,,,,
Kepler-1683 b,,,,,,
Kepler-1683 b,,,,,,
Kepler-1683 b,,,,,,
Kepler-1683 b,,,,,,
Kepler-1683 b,,,,,,
Kepler-1683 b,,,,,,
Kepler-1684 b,,,,,,
Kepler-1684 b,,,,,,
Kepler-1684 b,,,,,,
Kepler-1684 b,,,,,,
Kepler-1684 b,,,,,,
Kepler-1684 b,,,,,,
Kepler-1684 b,,,,,,
Kepler-1684 b,,,,,,
Kepler-1685 b,,,,,,
Kepler-1685 b,,,,,,
Kepler-1685 b,,,,,,
Kepler-1685 b,,,,,,
Kepler-1685 b,,,,,,
Kepler-1685 b,,,,,,
Kepler-1685 b,,,,,,
Kepler-1685 b,,,,,,
Kepler-1686 b,,,,,,
Kepler-1686 b,,,,,,
Kepler-1686 b,,,,,,
Kepler-1686 b,,,,,,
Kepler-1686 b,,,,,,
Kepler-1686 b,,,,,,
Kepler-1686 b,,,,,,
Kepler-1687 b,,,,,,
Kepler-1687 b,,,,,,
Kepler-1687 b,,,,,,
Kepler-1687 b,,,,,,
Kepler-1687 b,,,,,,
Kepler-1687 b,,,,,,
Kepler-1687 b,,,,,,
Kepler-1688 b,,,,,,
Kepler-1688 b,,,,,,
Kepler-1688 b,,,,,,
Kepler-1688 b,,,,,,
Kepler-1688 b,,,,,,
Kepler-1688 b,,,,,,
Kepler-1688 b,,,,,,
Kepler-1688 b,,,,,,
Kepler-1689 b,,14.4947000,14.8466000,13.9398000,14.5158000,12.8530000
Kepler-1689 b,,14.4947000,14.8466000,13.9398000,14.5158000,12.8530000
Kepler-1689 b,,14.4947000,14.8466000,13.9398000,14.5158000,12.8530000
Kepler-1689 b,,14.4947000,14.8466000,13.9398000,14.5158000,12.8530000
Kepler-1689 b,,14.4947000,14.8466000,13.9398000,14.5158000,12.8530000
Kepler-1689 b,,14.4947000,14.8466000,13.9398000,14.5158000,12.8530000
Kepler-1689 b,,14.4947000,14.8466000,13.9398000,14.5158000,12.8530000
Kepler-169 b,,,,,,
Kepler-169 b,,,,,,
Kepler-169 b,,,,,,
Kepler-169 b,,,,,,
Kepler-169 b,,,,,,
Kepler-169 b,,,,,,
Kepler-169 b,,,,,,
Kepler-169 b,,,,,,
Kepler-169 b,,,,,,
Kepler-169 b,,,,,,
Kepler-169 c,,,,,,
Kepler-169 c,,,,,,
Kepler-169 c,,,,,,
Kepler-169 c,,,,,,
Kepler-169 c,,,,,,
Kepler-169 c,,,,,,
Kepler-169 c,,,,,,
Kepler-169 c,,,,,,
Kepler-169 c,,,,,,
Kepler-169 c,,,,,,
Kepler-169 c,,,,,,
Kepler-169 d,,,,,,
Kepler-169 d,,,,,,
Kepler-169 d,,,,,,
Kepler-169 d,,,,,,
Kepler-169 d,,,,,,
Kepler-169 d,,,,,,
Kepler-169 d,,,,,,
Kepler-169 d,,,,,,
Kepler-169 d,,,,,,
Kepler-169 d,,,,,,
Kepler-169 d,,,,,,
Kepler-169 e,,,,,,
Kepler-169 e,,,,,,
Kepler-169 e,,,,,,
Kepler-169 e,,,,,,
Kepler-169 e,,,,,,
Kepler-169 e,,,,,,
Kepler-169 e,,,,,,
Kepler-169 e,,,,,,
Kepler-169 e,,,,,,
Kepler-169 e,,,,,,
Kepler-169 e,,,,,,
Kepler-169 f,,,,,,
Kepler-169 f,,,,,,
Kepler-169 f,,,,,,
Kepler-169 f,,,,,,
Kepler-169 f,,,,,,
Kepler-169 f,,,,,,
Kepler-169 f,,,,,,
Kepler-169 f,,,,,,
Kepler-169 f,,,,,,
Kepler-169 f,,,,,,
Kepler-169 f,,,,,,
Kepler-1690 b,,,,,,
Kepler-1690 b,,,,,,
Kepler-1690 b,,,,,,
Kepler-1690 b,,,,,,
Kepler-1690 b,,,,,,
Kepler-1690 b,,,,,,
Kepler-1690 b,,,,,,
Kepler-1690 b,,,,,,
Kepler-1691 b,,,,,,
Kepler-1691 b,,,,,,
Kepler-1691 b,,,,,,
Kepler-1691 b,,,,,,
Kepler-1691 b,,,,,,
Kepler-1691 b,,,,,,
Kepler-1691 b,,,,,,
Kepler-1692 b,,,,,,
Kepler-1692 b,,,,,,
Kepler-1692 b,,,,,,
Kepler-1692 b,,,,,,
Kepler-1692 b,,,,,,
Kepler-1692 b,,,,,,
Kepler-1692 b,,,,,,
Kepler-1693 b,,,,,,
Kepler-1693 b,,,,,,
Kepler-1693 b,,,,,,
Kepler-1693 b,,,,,,
Kepler-1693 b,,,,,,
Kepler-1693 b,,,,,,
Kepler-1693 b,,,,,,
Kepler-1693 c,,,,,,
Kepler-1693 c,,,,,,
Kepler-1693 c,,,,,,
Kepler-1693 c,,,,,,
Kepler-1693 c,,,,,,
Kepler-1693 c,,,,,,
Kepler-1693 c,,,,,,
Kepler-1694 b,,,,,,
Kepler-1694 b,,,,,,
Kepler-1694 b,,,,,,
Kepler-1694 b,,,,,,
Kepler-1694 b,,,,,,
Kepler-1694 b,,,,,,
Kepler-1694 b,,,,,,
Kepler-1695 b,,,,,,
Kepler-1695 b,,,,,,
Kepler-1695 b,,,,,,
Kepler-1695 b,,,,,,
Kepler-1695 b,,,,,,
Kepler-1695 b,,,,,,
Kepler-1695 b,,,,,,
Kepler-1696 b,,,,,,
Kepler-1696 b,,,,,,
Kepler-1696 b,,,,,,
Kepler-1696 b,,,,,,
Kepler-1696 b,,,,,,
Kepler-1696 b,,,,,,
Kepler-1696 b,,,,,,
Kepler-1697 b,,,,,,
Kepler-1697 b,,,,,,
Kepler-1697 b,,,,,,
Kepler-1697 b,,,,,,
Kepler-1697 b,,,,,,
Kepler-1697 b,,,,,,
Kepler-1697 b,,,,,,
Kepler-1698 b,,,,,,
Kepler-1698 b,,,,,,
Kepler-1698 b,,,,,,
Kepler-1698 b,,,,,,
Kepler-1698 b,,,,,,
Kepler-1698 b,,,,,,
Kepler-1698 b,,,,,,
Kepler-1699 b,,,,,,
Kepler-1699 b,,,,,,
Kepler-1699 b,,,,,,
Kepler-1699 b,,,,,,
Kepler-1699 b,,,,,,
Kepler-1699 b,,,,,,
Kepler-1699 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-17 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 b,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-170 c,,,,,,
Kepler-1700 b,,,,,,
Kepler-1700 b,,,,,,
Kepler-1700 b,,,,,,
Kepler-1700 b,,,,,,
Kepler-1700 b,,,,,,
Kepler-1700 b,,,,,,
Kepler-1700 b,,,,,,
Kepler-1701 b,,,,,,
Kepler-1701 b,,,,,,
Kepler-1701 b,,,,,,
Kepler-1701 b,,,,,,
Kepler-1701 b,,,,,,
Kepler-1701 b,,,,,,
Kepler-1701 b,,,,,,
Kepler-1702 b,,,,,,
Kepler-1702 b,,,,,,
Kepler-1702 b,,,,,,
Kepler-1702 b,,,,,,
Kepler-1702 b,,,,,,
Kepler-1702 b,,,,,,
Kepler-1704 b,,,,,,
Kepler-1704 b,,,,,,
Kepler-1704 b,,,,,,
Kepler-1704 b,,,,,,
Kepler-1704 b,,,,,,
Kepler-1705 b,,,,,,
Kepler-1705 b,,,,,,
Kepler-1705 b,,,,,,
Kepler-1705 b,,,,,,
Kepler-1705 c,,,,,,
Kepler-1708 b,,,,,,
Kepler-1709 b,,,,,,
Kepler-1709 b,,,,,,
Kepler-1709 b,,,,,,
Kepler-1709 b,,,,,,
Kepler-1709 b,,,,,,
Kepler-1709 b,,,,,,
Kepler-1709 b,,,,,,
Kepler-1709 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 b,,,,,,
Kepler-171 c,,,,,,
Kepler-171 c,,,,,,
Kepler-171 c,,,,,,
Kepler-171 c,,,,,,
Kepler-171 c,,,,,,
Kepler-171 c,,,,,,
Kepler-171 c,,,,,,
Kepler-171 c,,,,,,
Kepler-171 c,,,,,,
Kepler-171 c,,,,,,
Kepler-171 c,,,,,,
Kepler-171 d,,,,,,
Kepler-171 d,,,,,,
Kepler-171 d,,,,,,
Kepler-171 d,,,,,,
Kepler-171 d,,,,,,
Kepler-171 d,,,,,,
Kepler-171 d,,,,,,
Kepler-171 d,,,,,,
Kepler-171 d,,,,,,
Kepler-171 d,,,,,,
Kepler-171 d,,,,,,
Kepler-1710 b,,15.3733000,13.6075000,12.6600000,12.5734000,13.2913000
Kepler-1710 b,,15.3733000,13.6075000,12.6600000,12.5734000,13.2913000
Kepler-1710 b,,15.3733000,13.6075000,12.6600000,12.5734000,13.2913000
Kepler-1710 b,,15.3733000,13.6075000,12.6600000,12.5734000,13.2913000
Kepler-1710 b,,15.3733000,13.6075000,12.6600000,12.5734000,13.2913000
Kepler-1710 b,,15.3733000,13.6075000,12.6600000,12.5734000,13.2913000
Kepler-1710 b,,15.3733000,13.6075000,12.6600000,12.5734000,13.2913000
Kepler-1710 b,,15.3733000,13.6075000,12.6600000,12.5734000,13.2913000
Kepler-1710 b,,15.3733000,13.6075000,12.6600000,12.5734000,13.2913000
Kepler-1711 b,,,,,,
Kepler-1711 b,,,,,,
Kepler-1711 b,,,,,,
Kepler-1711 b,,,,,,
Kepler-1711 b,,,,,,
Kepler-1711 b,,,,,,
Kepler-1711 b,,,,,,
Kepler-1711 b,,,,,,
Kepler-1712 b,,,,,,
Kepler-1712 b,,,,,,
Kepler-1712 b,,,,,,
Kepler-1712 b,,,,,,
Kepler-1712 b,,,,,,
Kepler-1712 b,,,,,,
Kepler-1712 b,,,,,,
Kepler-1712 b,,,,,,
Kepler-1713 b,,,,,,
Kepler-1713 b,,,,,,
Kepler-1713 b,,,,,,
Kepler-1713 b,,,,,,
Kepler-1713 b,,,,,,
Kepler-1713 b,,,,,,
Kepler-1713 b,,,,,,
Kepler-1713 b,,,,,,
Kepler-1714 b,,,,,,
Kepler-1714 b,,,,,,
Kepler-1714 b,,,,,,
Kepler-1714 b,,,,,,
Kepler-1714 b,,,,,,
Kepler-1714 b,,,,,,
Kepler-1714 b,,,,,,
Kepler-1714 b,,,,,,
Kepler-1715 b,,,,,,
Kepler-1715 b,,,,,,
Kepler-1715 b,,,,,,
Kepler-1715 b,,,,,,
Kepler-1715 b,,,,,,
Kepler-1715 b,,,,,,
Kepler-1715 b,,,,,,
Kepler-1715 b,,,,,,
Kepler-1716 b,,,,,,
Kepler-1716 b,,,,,,
Kepler-1716 b,,,,,,
Kepler-1716 b,,,,,,
Kepler-1716 b,,,,,,
Kepler-1716 b,,,,,,
Kepler-1716 b,,,,,,
Kepler-1716 b,,,,,,
Kepler-1717 b,,,,,,
Kepler-1717 b,,,,,,
Kepler-1717 b,,,,,,
Kepler-1717 b,,,,,,
Kepler-1717 b,,,,,,
Kepler-1717 b,,,,,,
Kepler-1717 b,,,,,,
Kepler-1717 b,,,,,,
Kepler-1718 b,,,,,,
Kepler-1718 b,,,,,,
Kepler-1718 b,,,,,,
Kepler-1718 b,,,,,,
Kepler-1718 b,,,,,,
Kepler-1718 b,,,,,,
Kepler-1718 b,,,,,,
Kepler-1718 b,,,,,,
Kepler-1719 b,,15.6999000,14.9812000,13.4747000,13.4041000,13.4596000
Kepler-1719 b,,15.6999000,14.9812000,13.4747000,13.4041000,13.4596000
Kepler-1719 b,,15.6999000,14.9812000,13.4747000,13.4041000,13.4596000
Kepler-1719 b,,15.6999000,14.9812000,13.4747000,13.4041000,13.4596000
Kepler-1719 b,,15.6999000,14.9812000,13.4747000,13.4041000,13.4596000
Kepler-1719 b,,15.6999000,14.9812000,13.4747000,13.4041000,13.4596000
Kepler-1719 b,,15.6999000,14.9812000,13.4747000,13.4041000,13.4596000
Kepler-1719 b,,15.6999000,14.9812000,13.4747000,13.4041000,13.4596000
Kepler-172 b,,,,,,
Kepler-172 b,,,,,,
Kepler-172 b,,,,,,
Kepler-172 b,,,,,,
Kepler-172 b,,,,,,
Kepler-172 b,,,,,,
Kepler-172 b,,,,,,
Kepler-172 b,,,,,,
Kepler-172 b,,,,,,
Kepler-172 b,,,,,,
Kepler-172 b,,,,,,
Kepler-172 c,,,,,,
Kepler-172 c,,,,,,
Kepler-172 c,,,,,,
Kepler-172 c,,,,,,
Kepler-172 c,,,,,,
Kepler-172 c,,,,,,
Kepler-172 c,,,,,,
Kepler-172 c,,,,,,
Kepler-172 c,,,,,,
Kepler-172 c,,,,,,
Kepler-172 c,,,,,,
Kepler-172 d,,,,,,
Kepler-172 d,,,,,,
Kepler-172 d,,,,,,
Kepler-172 d,,,,,,
Kepler-172 d,,,,,,
Kepler-172 d,,,,,,
Kepler-172 d,,,,,,
Kepler-172 d,,,,,,
Kepler-172 d,,,,,,
Kepler-172 d,,,,,,
Kepler-172 d,,,,,,
Kepler-172 e,,,,,,
Kepler-172 e,,,,,,
Kepler-172 e,,,,,,
Kepler-172 e,,,,,,
Kepler-172 e,,,,,,
Kepler-172 e,,,,,,
Kepler-172 e,,,,,,
Kepler-172 e,,,,,,
Kepler-172 e,,,,,,
Kepler-172 e,,,,,,
Kepler-1720 b,,,,,,
Kepler-1720 b,,,,,,
Kepler-1720 b,,,,,,
Kepler-1720 b,,,,,,
Kepler-1720 b,,,,,,
Kepler-1720 b,,,,,,
Kepler-1720 b,,,,,,
Kepler-1720 b,,,,,,
Kepler-1721 b,,,,,,
Kepler-1721 b,,,,,,
Kepler-1721 b,,,,,,
Kepler-1721 b,,,,,,
Kepler-1721 b,,,,,,
Kepler-1721 b,,,,,,
Kepler-1721 b,,,,,,
Kepler-1721 b,,,,,,
Kepler-1722 b,,,,,,
Kepler-1722 b,,,,,,
Kepler-1722 b,,,,,,
Kepler-1722 b,,,,,,
Kepler-1722 b,,,,,,
Kepler-1722 b,,,,,,
Kepler-1722 b,,,,,,
Kepler-1722 b,,,,,,
Kepler-1723 b,,,,,,
Kepler-1723 b,,,,,,
Kepler-1723 b,,,,,,
Kepler-1723 b,,,,,,
Kepler-1723 b,,,,,,
Kepler-1723 b,,,,,,
Kepler-1723 b,,,,,,
Kepler-1723 b,,,,,,
Kepler-1724 b,,,,,,
Kepler-1724 b,,,,,,
Kepler-1724 b,,,,,,
Kepler-1724 b,,,,,,
Kepler-1724 b,,,,,,
Kepler-1724 b,,,,,,
Kepler-1724 b,,,,,,
Kepler-1724 b,,,,,,
Kepler-1725 b,,,,,,
Kepler-1725 b,,,,,,
Kepler-1725 b,,,,,,
Kepler-1725 b,,,,,,
Kepler-1725 b,,,,,,
Kepler-1725 b,,,,,,
Kepler-1725 b,,,,,,
